DATA,CODI_ENS,MUNICIPI,CODI_EOI,NOM_ESTACIO,MAGNITUD,CONTAMINANT,UNITATS,TIPUS_ESTACIO,AREA_URBANA,CODI_COMARCA,NOM_COMARCA,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,ALTITUD,LATITUD,LONGITUD,GEOREFERENCIA,"",num_alumnes,mal_de_panxa,calfreds,mal_de_cap,mal_de_coll,mocs,nas_tapat,esternut,vomits,altres,be,regular,malament,tos,classe
15/05/2024,801930008,Barcelona,8019043,Barcelona (Eixample),6,CO,mg/m3,traffic,urban,13,Barcelonès,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.4,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.5,0.3,0.4,26,"41,385315","2,1537998","",682,19,2,0,0,0,1,1,0,0,0,12,7,0,0,Institut Palamós Palamós FIP1  Classe17
17/06/2024,801930008,Barcelona,8019043,Barcelona (Eixample),14,O3,µg/m3,traffic,urban,13,Barcelonès,51,44,46,47,46,35,26,33,24,46,57,54,65,72,74,73,78,74,57,43,49,59,55,57,26,"41,385315","2,1537998","",207,18,0,0,0,0,0,0,0,0,0,15,3,0,0,Institut Priorat Falset 1r ESO B Classe4
17/06/2024,801930008,Barcelona,8019043,Barcelona (Eixample),14,O3,µg/m3,traffic,urban,13,Barcelonès,51,44,46,47,46,35,26,33,24,46,57,54,65,72,74,73,78,74,57,43,49,59,55,57,26,"41,385315","2,1537998","",716,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Institut Figueres Figueres FIP1 Classe20
18/11/2024,801930008,Barcelona,8019044,Barcelona (Gràcia - Sant Gervasi),1,SO2,µg/m3,traffic,urban,13,Barcelonès,4,4,4,4,4,4,4,4,5,"","","",1,1,1,1,1,1,1,1,1,1,1,1,57,"41,398724","2,1533988","",870,16,1,0,0,0,1,1,0,0,0,12,3,1,0,Institut La Bisbal La Bisbal FIP1 Classe40
13/08/2024,811200000,Manlleu,8112003,Manlleu,6,CO,mg/m3,background,suburban,24,Osona,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.9,1,0.4,0.4,0.3,0.3,0.4,0.4,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,460,"42,003307","2,2872992","",773,10,0,1,0,0,0,0,1,0,0,8,1,0,0,Institut Banyoles Banyoles FIP1 Classe25
08/08/2024,1707920002,Girona,17079003,Girona (Escola de Música),12,NOX,µg/m3,traffic,urban,20,Gironès,13,12,15,7,9,19,19,40,50,27,19,15,14,15,15,14,16,14,13,14,16,18,19,14,73,"41,97638","2,8165","",768,11,1,0,0,1,1,0,0,0,0,7,2,0,1,Institut Figueres Figueres FIP1 Classe24
29/08/2024,820210007,Sant Celoni,8202001,Sant Celoni,65,H2S,µg/m3,background,suburban,41,Vallès Oriental,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,145,"41,6891","2,495701","",789,12,0,0,0,1,1,1,0,0,0,8,1,0,0,Institut Ripoll Ripoll FIP1 Classe26
29/05/2024,826340003,Sant Vicenç dels Horts,8263001,Sant Vicenç dels Horts (Ribot),14,O3,µg/m3,background,suburban,11,Baix Llobregat,56,47,44,27,26,11,3,3,11,30,41,72,91,96,102,103,103,96,80,73,62,57,52,46,38,"41,39219","2,0097985","",152,14,0,0,1,1,2,1,1,1,3,10,3,1,4,Institut Priorat Falset 1r ESO A Classe3
29/05/2024,826340003,Sant Vicenç dels Horts,8263001,Sant Vicenç dels Horts (Ribot),14,O3,µg/m3,background,suburban,11,Baix Llobregat,56,47,44,27,26,11,3,3,11,30,41,72,91,96,102,103,103,96,80,73,62,57,52,46,38,"41,39219","2,0097985","",199,17,0,0,0,0,0,0,0,0,1,15,1,1,0,Institut Priorat Falset 1r ESO B Classe4
29/05/2024,826340003,Sant Vicenç dels Horts,8263001,Sant Vicenç dels Horts (Ribot),14,O3,µg/m3,background,suburban,11,Baix Llobregat,56,47,44,27,26,11,3,3,11,30,41,72,91,96,102,103,103,96,80,73,62,57,52,46,38,"41,39219","2,0097985","",251,16,1,0,0,0,1,1,1,0,6,12,3,1,2,Institut Priorat Falset 1r ESO C Classe5
29/05/2024,826340003,Sant Vicenç dels Horts,8263001,Sant Vicenç dels Horts (Ribot),14,O3,µg/m3,background,suburban,11,Baix Llobregat,56,47,44,27,26,11,3,3,11,30,41,72,91,96,102,103,103,96,80,73,62,57,52,46,38,"41,39219","2,0097985","",299,15,0,0,0,0,0,0,0,0,1,10,5,0,0,Institut Priorat Falset 2n ESO A Classe6
29/05/2024,826340003,Sant Vicenç dels Horts,8263001,Sant Vicenç dels Horts (Ribot),14,O3,µg/m3,background,suburban,11,Baix Llobregat,56,47,44,27,26,11,3,3,11,30,41,72,91,96,102,103,103,96,80,73,62,57,52,46,38,"41,39219","2,0097985","",417,22,1,0,0,0,4,1,0,0,0,17,5,0,1,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
29/05/2024,826340003,Sant Vicenç dels Horts,8263001,Sant Vicenç dels Horts (Ribot),14,O3,µg/m3,background,suburban,11,Baix Llobregat,56,47,44,27,26,11,3,3,11,30,41,72,91,96,102,103,103,96,80,73,62,57,52,46,38,"41,39219","2,0097985","",696,13,1,0,0,0,3,2,1,0,1,10,4,0,1,Institut de Roses Roses FIP1 Classe18
29/05/2024,826340003,Sant Vicenç dels Horts,8263001,Sant Vicenç dels Horts (Ribot),14,O3,µg/m3,background,suburban,11,Baix Llobregat,56,47,44,27,26,11,3,3,11,30,41,72,91,96,102,103,103,96,80,73,62,57,52,46,38,"41,39219","2,0097985","",698,11,0,0,0,0,1,0,1,0,0,8,2,0,0,Institut Girona Girona FIP1 Classe19
15/11/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,14,O3,µg/m3,background,urban,40,Vallès Occidental,14,6,7,8,8,5,2,1,2,3,5,14,25,31,35,43,45,37,33,4,2,1,1,2,113,"41,476814","2,0889983","",867,14,1,1,0,1,0,0,1,0,0,11,3,0,1,Institut Banyoles Banyoles FIP1 Classe39
25/06/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,1,1,1,2,2,"","","",3,4,2,3,7,4,4,4,1,1,661,"42,0979","1,8482014","",724,9,1,1,1,0,1,1,1,0,0,5,5,0,0,Institut Olot Olot FIP1 Classe21
17/07/2024,812520002,Montcada i Reixac,8125002,Montcada i Reixac,1,SO2,µg/m3,traffic,suburban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",34,"41,48197","2,1882975","",746,16,1,1,0,1,1,1,0,0,1,11,4,0,1,Institut Girona Girona FIP1 Classe23
07/11/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,30,23,17,7,6,4,8,49,45,28,23,10,12,9,6,8,9,23,24,18,20,18,22,15,7,"41,443985","2,2378986","",859,18,0,1,1,0,0,1,0,1,0,14,2,0,0,Institut Roses Roses FIP1 Classe38
02/12/2024,812130008,Mataró,8121013,Mataró,6,CO,mg/m3,background,urban,21,Maresme,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.7,1,0.9,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.8,0.7,0.7,40,"41,547176","2,4432983","",884,18,1,0,0,1,0,1,0,1,0,14,4,1,0,Institut Castelló Castelló FIP1 Classe43
10/07/2024,818460009,Rubí,8184006,Rubí,1,SO2,µg/m3,background,urban,40,Vallès Occidental,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,"41,492115","2,0424972","",739,6,1,0,0,1,1,0,0,0,0,5,1,0,0,Institut Salt Salt FIP1 Classe22
20/03/2024,4314820002,Tarragona,43148001,Tarragona (Sant Salvador),1,SO2,µg/m3,traffic,suburban,36,Tarragonès,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,"41,15951","1,2396973","",29,27,0,0,1,0,5,1,1,0,3,18,7,2,0,Institut Torre Vicens Lleida 2n ESO  Classe1
20/03/2024,4314820002,Tarragona,43148001,Tarragona (Sant Salvador),1,SO2,µg/m3,traffic,suburban,36,Tarragonès,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,"41,15951","1,2396973","",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
20/03/2024,4314820002,Tarragona,43148001,Tarragona (Sant Salvador),1,SO2,µg/m3,traffic,suburban,36,Tarragonès,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,"41,15951","1,2396973","",364,22,0,0,1,0,0,0,0,0,0,18,4,0,0,Institut Priorat Falset 2n ESO C Classe8
20/03/2024,4314820002,Tarragona,43148001,Tarragona (Sant Salvador),1,SO2,µg/m3,traffic,suburban,36,Tarragonès,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,"41,15951","1,2396973","",438,25,0,0,3,1,0,0,1,0,0,20,5,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
20/03/2024,4314820002,Tarragona,43148001,Tarragona (Sant Salvador),1,SO2,µg/m3,traffic,suburban,36,Tarragonès,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,"41,15951","1,2396973","",511,24,0,0,1,2,1,0,0,0,6,14,7,3,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
20/03/2024,4314820002,Tarragona,43148001,Tarragona (Sant Salvador),1,SO2,µg/m3,traffic,suburban,36,Tarragonès,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,"41,15951","1,2396973","",595,9,1,1,7,3,1,1,0,0,2,4,3,2,0,Institut Palamós Palamós CAI B  Classe14
20/03/2024,4314820002,Tarragona,43148001,Tarragona (Sant Salvador),1,SO2,µg/m3,traffic,suburban,36,Tarragonès,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,"41,15951","1,2396973","",656,17,0,0,1,3,3,2,0,0,1,11,6,0,0,Institut Palamós Palamós FIP1  Classe17
02/07/2024,830730008,Vilanova i la Geltrú,8307012,Vilanova i la Geltrú,9,PM2.5,µg/m3,traffic,suburban,17,Garraf,5,5,10,7,5,4,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,12,"41,218987","1,7211995","",731,13,1,0,0,0,1,0,0,0,0,12,3,0,0,Institut Olot Olot FIP1 Classe21
03/07/2024,2519610007,Sant Esteve de la Sarga,25196001,Montsec,6,CO,mg/m3,background,rural,25,Pallars Jussà,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1570,"42,05132","0,7295987","",732,15,1,0,0,0,4,2,1,0,1,12,5,0,1,Institut Olot Olot FIP1 Classe21
29/02/2024,810170005,"Hospitalet de Llobregat, l'",8101001,L'Hospitalet de Llobregat,8,NO2,µg/m3,background,urban,13,Barcelonès,46,36,20,12,6,9,20,19,17,15,19,25,26,24,18,17,17,17,18,30,33,32,23,29,29,"41,370476","2,1149993","",16,30,3,2,8,3,15,6,4,0,12,16,14,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
29/02/2024,810170005,"Hospitalet de Llobregat, l'",8101001,L'Hospitalet de Llobregat,8,NO2,µg/m3,background,urban,13,Barcelonès,46,36,20,12,6,9,20,19,17,15,19,25,26,24,18,17,17,17,18,30,33,32,23,29,29,"41,370476","2,1149993","",77,4,0,0,0,0,0,0,0,0,0,4,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
29/02/2024,810170005,"Hospitalet de Llobregat, l'",8101001,L'Hospitalet de Llobregat,8,NO2,µg/m3,background,urban,13,Barcelonès,46,36,20,12,6,9,20,19,17,15,19,25,26,24,18,17,17,17,18,30,33,32,23,29,29,"41,370476","2,1149993","",218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 1r ESO C Classe5
29/02/2024,810170005,"Hospitalet de Llobregat, l'",8101001,L'Hospitalet de Llobregat,8,NO2,µg/m3,background,urban,13,Barcelonès,46,36,20,12,6,9,20,19,17,15,19,25,26,24,18,17,17,17,18,30,33,32,23,29,29,"41,370476","2,1149993","",426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
29/02/2024,810170005,"Hospitalet de Llobregat, l'",8101001,L'Hospitalet de Llobregat,8,NO2,µg/m3,background,urban,13,Barcelonès,46,36,20,12,6,9,20,19,17,15,19,25,26,24,18,17,17,17,18,30,33,32,23,29,29,"41,370476","2,1149993","",561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI A  Classe13
29/02/2024,810170005,"Hospitalet de Llobregat, l'",8101001,L'Hospitalet de Llobregat,8,NO2,µg/m3,background,urban,13,Barcelonès,46,36,20,12,6,9,20,19,17,15,19,25,26,24,18,17,17,17,18,30,33,32,23,29,29,"41,370476","2,1149993","",644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós FIP1  Classe17
19/06/2024,1707920002,Girona,17079003,Girona (Escola de Música),1,SO2,µg/m3,traffic,urban,20,Gironès,2,1,1,1,2,4,6,6,7,7,6,7,6,5,6,7,6,7,6,6,7,8,6,7,73,"41,97638","2,8165","",718,20,2,0,0,0,1,1,0,0,0,14,8,0,0,Institut Figueres Figueres FIP1 Classe20
21/11/2024,801930008,Barcelona,8019043,Barcelona (Eixample),8,NO2,µg/m3,traffic,urban,13,Barcelonès,17,12,18,16,21,28,35,56,54,24,17,16,17,27,23,24,26,26,24,21,21,16,12,10,26,"41,385315","2,1537998","",873,12,1,1,1,0,1,1,1,0,0,9,2,0,1,Institut Palafrugell Palafrugell FIP1 Classe41
16/10/2024,809610007,Granollers,8096014,Granollers,14,O3,µg/m3,traffic,urban,41,Vallès Oriental,28,27,26,20,20,15,5,4,2,6,12,41,59,75,77,84,81,71,69,55,47,22,11,17,133,"41,598682","2,2870984","",837,16,0,0,0,0,1,0,0,1,0,12,3,0,0,Institut Blanes Blanes FIP1 Classe33
12/07/2024,812520002,Montcada i Reixac,8125002,Montcada i Reixac,14,O3,µg/m3,traffic,suburban,40,Vallès Occidental,31,16,21,22,7,6,2,4,8,28,50,51,57,56,62,63,61,62,64,62,64,62,60,56,34,"41,48197","2,1882975","",741,13,1,0,0,0,1,0,0,0,0,8,3,0,1,Institut Salt Salt FIP1 Classe22
09/05/2024,4301410007,Amposta,43014001,Amposta,12,NOX,µg/m3,background,suburban,22,Montsià,5,8,8,9,10,10,13,17,17,17,11,9,8,7,6,7,8,8,9,11,7,6,7,6,8,"40,706703","0,5817011","",52,24,0,0,1,0,4,2,2,0,1,21,3,0,1,Institut Torre Vicens Lleida 2n ESO  Classe1
09/05/2024,4301410007,Amposta,43014001,Amposta,12,NOX,µg/m3,background,suburban,22,Montsià,5,8,8,9,10,10,13,17,17,17,11,9,8,7,6,7,8,8,9,11,7,6,7,6,8,"40,706703","0,5817011","",103,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
09/05/2024,4301410007,Amposta,43014001,Amposta,12,NOX,µg/m3,background,suburban,22,Montsià,5,8,8,9,10,10,13,17,17,17,11,9,8,7,6,7,8,8,9,11,7,6,7,6,8,"40,706703","0,5817011","",139,22,0,0,2,2,3,2,2,0,6,9,10,3,1,Institut Priorat Falset 1r ESO A Classe3
09/05/2024,4301410007,Amposta,43014001,Amposta,12,NOX,µg/m3,background,suburban,22,Montsià,5,8,8,9,10,10,13,17,17,17,11,9,8,7,6,7,8,8,9,11,7,6,7,6,8,"40,706703","0,5817011","",188,27,0,0,1,0,1,0,0,0,1,24,3,0,0,Institut Priorat Falset 1r ESO B Classe4
09/05/2024,4301410007,Amposta,43014001,Amposta,12,NOX,µg/m3,background,suburban,22,Montsià,5,8,8,9,10,10,13,17,17,17,11,9,8,7,6,7,8,8,9,11,7,6,7,6,8,"40,706703","0,5817011","",239,19,0,0,1,3,4,3,3,0,3,11,4,4,4,Institut Priorat Falset 1r ESO C Classe5
09/05/2024,4301410007,Amposta,43014001,Amposta,12,NOX,µg/m3,background,suburban,22,Montsià,5,8,8,9,10,10,13,17,17,17,11,9,8,7,6,7,8,8,9,11,7,6,7,6,8,"40,706703","0,5817011","",291,14,0,0,0,0,1,0,0,0,0,8,4,2,2,Institut Priorat Falset 2n ESO A Classe6
09/05/2024,4301410007,Amposta,43014001,Amposta,12,NOX,µg/m3,background,suburban,22,Montsià,5,8,8,9,10,10,13,17,17,17,11,9,8,7,6,7,8,8,9,11,7,6,7,6,8,"40,706703","0,5817011","",463,23,2,0,1,0,2,0,0,0,0,19,4,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
09/05/2024,4301410007,Amposta,43014001,Amposta,12,NOX,µg/m3,background,suburban,22,Montsià,5,8,8,9,10,10,13,17,17,17,11,9,8,7,6,7,8,8,9,11,7,6,7,6,8,"40,706703","0,5817011","",535,19,0,0,0,0,2,2,1,0,3,9,10,0,3,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
09/05/2024,4301410007,Amposta,43014001,Amposta,12,NOX,µg/m3,background,suburban,22,Montsià,5,8,8,9,10,10,13,17,17,17,11,9,8,7,6,7,8,8,9,11,7,6,7,6,8,"40,706703","0,5817011","",679,8,2,0,0,1,1,1,0,0,0,7,1,0,0,Institut Palamós Palamós FIP1  Classe17
09/10/2024,812130008,Mataró,8121013,Mataró,7,NO,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,1,1,5,3,2,4,3,2,2,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",830,20,0,1,1,0,1,0,1,0,1,15,5,1,1,Institut Figueres Figueres FIP1 Classe32
02/04/2024,819440003,Sant Adrià de Besòs,8194008,Sant Adrià de Besòs,10,PM10,µg/m3,traffic,urban,13,Barcelonès,12,12,6,7,5,12,10,14,22,38,20,13,19,14,12,18,12,8,8,11,11,7,7,9,7,"41,425594","2,2221997","",33,30,1,0,3,0,2,3,1,0,5,23,4,3,0,Institut Torre Vicens Lleida 2n ESO  Classe1
02/04/2024,819440003,Sant Adrià de Besòs,8194008,Sant Adrià de Besòs,10,PM10,µg/m3,traffic,urban,13,Barcelonès,12,12,6,7,5,12,10,14,22,38,20,13,19,14,12,18,12,8,8,11,11,7,7,9,7,"41,425594","2,2221997","",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
02/04/2024,819440003,Sant Adrià de Besòs,8194008,Sant Adrià de Besòs,10,PM10,µg/m3,traffic,urban,13,Barcelonès,12,12,6,7,5,12,10,14,22,38,20,13,19,14,12,18,12,8,8,11,11,7,7,9,7,"41,425594","2,2221997","",441,25,1,0,2,0,0,1,1,0,0,22,3,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
02/04/2024,819440003,Sant Adrià de Besòs,8194008,Sant Adrià de Besòs,10,PM10,µg/m3,traffic,urban,13,Barcelonès,12,12,6,7,5,12,10,14,22,38,20,13,19,14,12,18,12,8,8,11,11,7,7,9,7,"41,425594","2,2221997","",483,23,2,1,2,2,1,0,1,0,2,12,11,0,0,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
02/04/2024,819440003,Sant Adrià de Besòs,8194008,Sant Adrià de Besòs,10,PM10,µg/m3,traffic,urban,13,Barcelonès,12,12,6,7,5,12,10,14,22,38,20,13,19,14,12,18,12,8,8,11,11,7,7,9,7,"41,425594","2,2221997","",514,25,0,0,2,2,1,0,0,0,4,16,9,0,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
02/04/2024,819440003,Sant Adrià de Besòs,8194008,Sant Adrià de Besòs,10,PM10,µg/m3,traffic,urban,13,Barcelonès,12,12,6,7,5,12,10,14,22,38,20,13,19,14,12,18,12,8,8,11,11,7,7,9,7,"41,425594","2,2221997","",571,9,1,0,2,0,0,0,0,0,0,5,2,2,0,Institut Palamós Palamós CAI A  Classe13
19/02/2024,4301410007,Amposta,43014001,Amposta,14,O3,µg/m3,background,suburban,22,Montsià,13,16,11,10,6,8,4,1,3,10,9,"",19,16,"","","",43,27,7,3,2,15,48,8,"40,706703","0,5817011","",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
19/02/2024,4301410007,Amposta,43014001,Amposta,14,O3,µg/m3,background,suburban,22,Montsià,13,16,11,10,6,8,4,1,3,10,9,"",19,16,"","","",43,27,7,3,2,15,48,8,"40,706703","0,5817011","",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
17/10/2024,819440003,Sant Adrià de Besòs,8194008,Sant Adrià de Besòs,14,O3,µg/m3,traffic,urban,13,Barcelonès,3,4,2,2,3,1,1,1,1,1,51,68,69,67,67,66,66,75,71,67,46,41,43,44,7,"41,425594","2,2221997","",838,13,2,1,1,0,2,0,1,0,0,10,2,0,1,Institut Palamós Palamós FIP1 Classe34
08/04/2024,824570005,Santa Coloma de Gramenet,8245012,Santa Coloma de Gramenet,8,NO2,µg/m3,background,urban,13,Barcelonès,7,9,17,14,17,28,31,39,42,49,38,28,17,7,5,7,18,15,37,62,62,33,38,34,23,"41,447422","2,209497","",36,36,2,2,3,1,3,2,1,0,5,20,8,8,0,Institut Torre Vicens Lleida 2n ESO  Classe1
08/04/2024,824570005,Santa Coloma de Gramenet,8245012,Santa Coloma de Gramenet,8,NO2,µg/m3,background,urban,13,Barcelonès,7,9,17,14,17,28,31,39,42,49,38,28,17,7,5,7,18,15,37,62,62,33,38,34,23,"41,447422","2,209497","",170,30,0,0,2,0,3,0,0,0,5,16,10,4,0,Institut Priorat Falset 1r ESO B Classe4
08/04/2024,824570005,Santa Coloma de Gramenet,8245012,Santa Coloma de Gramenet,8,NO2,µg/m3,background,urban,13,Barcelonès,7,9,17,14,17,28,31,39,42,49,38,28,17,7,5,7,18,15,37,62,62,33,38,34,23,"41,447422","2,209497","",323,23,1,0,0,0,0,2,0,0,5,14,7,2,0,Institut Priorat Falset 2n ESO B Classe7
08/04/2024,824570005,Santa Coloma de Gramenet,8245012,Santa Coloma de Gramenet,8,NO2,µg/m3,background,urban,13,Barcelonès,7,9,17,14,17,28,31,39,42,49,38,28,17,7,5,7,18,15,37,62,62,33,38,34,23,"41,447422","2,209497","",367,25,0,0,2,1,0,0,0,0,0,11,11,3,0,Institut Priorat Falset 2n ESO C Classe8
08/04/2024,824570005,Santa Coloma de Gramenet,8245012,Santa Coloma de Gramenet,8,NO2,µg/m3,background,urban,13,Barcelonès,7,9,17,14,17,28,31,39,42,49,38,28,17,7,5,7,18,15,37,62,62,33,38,34,23,"41,447422","2,209497","",518,24,1,0,0,0,1,0,0,1,5,16,8,0,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
08/04/2024,824570005,Santa Coloma de Gramenet,8245012,Santa Coloma de Gramenet,8,NO2,µg/m3,background,urban,13,Barcelonès,7,9,17,14,17,28,31,39,42,49,38,28,17,7,5,7,18,15,37,62,62,33,38,34,23,"41,447422","2,209497","",574,9,0,0,0,0,0,0,0,0,2,9,0,0,0,Institut Palamós Palamós CAI A  Classe13
08/04/2024,824570005,Santa Coloma de Gramenet,8245012,Santa Coloma de Gramenet,8,NO2,µg/m3,background,urban,13,Barcelonès,7,9,17,14,17,28,31,39,42,49,38,28,17,7,5,7,18,15,37,62,62,33,38,34,23,"41,447422","2,209497","",599,6,0,0,1,1,0,0,0,0,0,3,2,1,0,Institut Palamós Palamós CAI B  Classe14
08/04/2024,824570005,Santa Coloma de Gramenet,8245012,Santa Coloma de Gramenet,8,NO2,µg/m3,background,urban,13,Barcelonès,7,9,17,14,17,28,31,39,42,49,38,28,17,7,5,7,18,15,37,62,62,33,38,34,23,"41,447422","2,209497","",661,20,3,0,0,0,2,1,0,0,0,15,5,0,0,Institut Palamós Palamós FIP1  Classe17
14/10/2024,820210007,Sant Celoni,8202001,Sant Celoni,65,H2S,µg/m3,background,suburban,41,Vallès Oriental,1,1,1,1,1,1,1,1,1.5,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,145,"41,6891","2,495701","",835,19,0,0,1,0,1,0,1,0,0,14,5,0,0,Institut Blanes Blanes FIP1 Classe33
08/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,2,4,4,3,3,2,2,2,2,2,2,2,2,5,1,2,35,"41,37878","2,133099","",22,26,3,2,6,4,7,3,4,1,5,18,5,3,0,Institut Torre Vicens Lleida 2n ESO  Classe1
08/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,2,4,4,3,3,2,2,2,2,2,2,2,2,5,1,2,35,"41,37878","2,133099","",82,132,0,3,0,0,1,3,0,0,2,42,67,23,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
08/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,2,4,4,3,3,2,2,2,2,2,2,2,2,5,1,2,35,"41,37878","2,133099","",276,24,0,1,1,0,0,2,0,0,4,12,8,4,0,Institut Priorat Falset 2n ESO A Classe6
08/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,2,4,4,3,3,2,2,2,2,2,2,2,2,5,1,2,35,"41,37878","2,133099","",316,18,0,0,0,1,5,5,0,0,5,8,7,3,0,Institut Priorat Falset 2n ESO B Classe7
08/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,2,4,4,3,3,2,2,2,2,2,2,2,2,5,1,2,35,"41,37878","2,133099","",357,22,1,0,1,0,0,0,0,0,0,14,7,1,0,Institut Priorat Falset 2n ESO C Classe8
08/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,2,4,4,3,3,2,2,2,2,2,2,2,2,5,1,2,35,"41,37878","2,133099","",397,21,0,1,0,0,1,3,0,0,0,16,5,0,0,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
08/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,2,4,4,3,3,2,2,2,2,2,2,2,2,5,1,2,35,"41,37878","2,133099","",430,25,1,1,1,1,3,0,2,0,3,15,8,2,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
08/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,2,4,4,3,3,2,2,2,2,2,2,2,2,5,1,2,35,"41,37878","2,133099","",565,1,0,0,1,0,1,1,1,0,0,1,0,0,0,Institut Palamós Palamós CAI A  Classe13
